********************************************************************************
File created by the application RiderData for Android.
Creation date: 27/09/2024 15:05:26 WET
Developed by: Pedro Duarte
Version 2.1 September 2024
The RiderData application stores data from various sensors available on the smartphone, namely accelerometer, gyroscope, AHRS, and GPS. In addition, it records a video from the rear camera view of the phone.
Smartphone used:
Manufacturer - samsung
Model - SM-G781B
SDK Version - 36
Android Release - 16
***********************************************************************************************
CSV columns:
Sensor - Indicates which sensor collected the data;
Timestamp - Represents the moment (in milliseconds) when the data was collected;
Value_X - Represents X-axis values for accelerometer and gyroscope, represents pitch for AHRS, and latitude for GPS;
Value_Y - Represents Y-axis values for accelerometer and gyroscope, represents roll for AHRS, and longitude for GPS;
Value_Z - Represents Z-axis values for accelerometer and gyroscope, represents yaw for AHRS, and speed for GPS;

Sensor Description:
ACEL - Accelerometer;
GYRO - Gyroscope;
AHRS - Attitude and Heading Reference System;
GPS - Global Positioning System
***********************************************************************************************
Frequency Sampling:
Accelerometer - 403 Hz;
Gyroscope - 403 Hz;
AHRS - 201 Hz;
GPS - 1Hz;

Units of Measurement:
Accelerometer - acceleration in m/s^2;
Gyroscope - angular velocity in rad/s;
AHRS - degrees (all parameters);
GPS - minutes and seconds (Value_X and Value_Y), and km/h (Value_Z);
***********************************************************************************************
COLLECTED DATA
Sensor, Timestamp, Valor_X, Valor_Y, Valor_Z
ACEL,1727445926576,2.8800611,0.81864446,9.217153
GYRO,1727445926577,0.6326087,-3.8023715,0.14049487
AHRS,1727445926577,0.22748516,-19.559406,-72.17838
ACEL,1727445926578,2.8728826,0.79950184,9.052048
GYRO,1727445926579,0.6442148,-3.9648569,0.12583454
ACEL,1727445926580,2.8489544,0.8330014,8.915657
AHRS,1727445926580,-0.008475411,-20.505878,-72.16893
GYRO,1727445926581,0.64604735,-4.1433005,0.10934166
ACEL,1727445926582,2.8082764,0.85244304,8.829515
GYRO,1727445926582,0.6405497,-4.3406043,0.092848785
ACEL,1727445926583,2.7843482,0.8883354,8.805588
GYRO,1727445926584,0.62955445,-4.5623417,0.07941014
AHRS,1727445926584,-0.24244682,-21.537374,-72.12874
ACEL,1727445926585,2.7364917,0.9170493,8.839087
GYRO,1727445926586,0.61000735,-4.801794,0.0684149
AHRS,1727445926587,-0.47172126,-22.664545,-72.12746
ACEL,1727445926587,2.7508488,0.8572287,8.8701935
GYRO,1727445926588,0.5837409,-5.0522413,0.06230642
ACEL,1727445926589,2.7269206,0.87637126,8.896515
GYRO,1727445926589,0.55503106,-5.300856,0.057419643
ACEL,1727445926590,2.6766713,0.93619186,8.956335
GYRO,1727445926591,0.52754295,-5.5439734,0.05375456
AHRS,1727445926591,-0.69664097,-23.900026,-71.98744
ACEL,1727445926592,2.6288147,1.0079765,9.056833
GYRO,1727445926593,0.5061633,-5.777317,0.054365408
ACEL,1727445926594,2.5761726,1.0630114,9.152547
AHRS,1727445926594,-0.9055372,-25.251675,-71.959785
GYRO,1727445926595,0.49089214,-5.993557,0.061084725
ACEL,1727445926595,2.547459,1.082154,9.253045
GYRO,1727445926596,0.48356196,-6.19025,0.070247434
ACEL,1727445926597,2.5184457,1.0773684,9.346664
GYRO,1727445926598,0.48783788,-6.3631196,0.08429692
ACEL,1727445926598,2.5208387,1.0031909,9.454341
AHRS,1727445926599,-1.0975547,-26.715069,-71.93309
GYRO,1727445926600,0.50005484,-6.5152206,0.10384403
ACEL,1727445926601,2.5881367,0.98644114,9.61466
AHRS,1727445926601,-1.2862642,-28.265533,-71.87368
GYRO,1727445926602,0.5183803,-6.6514397,0.12766708
ACEL,1727445926603,2.7101707,0.9409775,9.801301
GYRO,1727445926603,0.54709005,-6.7645226,0.15210097
ACEL,1727445926604,2.8393831,0.8428718,9.957133
GYRO,1727445926605,0.58679515,-6.850652,0.1795891
ACEL,1727445926605,3.004488,0.64875406,10.107881
AHRS,1727445926606,-1.4704356,-29.880726,-71.74753
GYRO,1727445926606,0.6350521,-6.9166236,0.20890976
ACEL,1727445926607,3.1746774,0.55782676,10.28495
AHRS,1727445926608,-1.6433545,-31.543406,-71.7039
GYRO,1727445926608,0.6894175,-6.959383,0.24494976
ACEL,1727445926609,3.3517463,0.49082774,10.424033
GYRO,1727445926610,0.7523348,-6.979541,0.28282228
ACEL,1727445926610,3.5048869,0.3807579,10.53171
GYRO,1727445926611,0.823193,-6.975876,0.3243599
ACEL,1727445926612,3.667898,0.285045,10.648958
AHRS,1727445926612,-1.8102816,-33.236214,-71.55259
GYRO,1727445926613,0.89588386,-6.959994,0.3671192
ACEL,1727445926614,3.83061,0.285045,10.797313
AHRS,1727445926615,-1.9592323,-34.940754,-71.60003
GYRO,1727445926615,0.97231615,-6.9398355,0.41781953
ACEL,1727445926616,3.9957147,0.26081768,10.849956
GYRO,1727445926617,1.0492829,-6.9044065,0.47401747
ACEL,1727445926617,4.141677,0.28265217,10.837991
AHRS,1727445926618,-2.1035697,-36.634842,-71.42556
GYRO,1727445926619,1.1323581,-6.851874,0.52784836
ACEL,1727445926619,4.3238306,0.2321038,10.747064
ACEL,1727445926620,4.496114,0.09810573,10.584352
GYRO,1727445926621,1.224596,-6.7834587,0.5785487
AHRS,1727445926621,-2.2423823,-38.30606,-71.59318
GYRO,1727445926622,1.3192774,-6.700918,0.62436223
ACEL,1727445926623,4.706682,-0.019142581,10.380663
GYRO,1727445926623,1.4200672,-6.604404,0.6640673
ACEL,1727445926624,4.9175496,-0.069391854,10.14138
GYRO,1727445926624,1.5226895,-6.4993386,0.70010734
ACEL,1727445926625,5.1233325,-0.021535404,9.870992
AHRS,1727445926626,-2.386993,-39.944046,-71.81369
GYRO,1727445926626,1.6204251,-6.3912187,0.73187137
ACEL,1727445926627,5.343771,-0.09332009,9.545269
AHRS,1727445926628,-2.5357516,-41.548916,-72.11517
GYRO,1727445926628,1.7144955,-6.2782116,0.753251
ACEL,1727445926629,5.547161,-0.11724831,9.183653
GYRO,1727445926630,1.8055118,-6.1639833,0.7727981
ACEL,1727445926630,5.7338014,-0.062213387,8.788837
GYRO,1727445926631,1.8824786,-6.057696,0.78684765
AHRS,1727445926632,-2.6842763,-43.12455,-72.410934
ACEL,1727445926632,5.899205,-0.019142581,8.386544
GYRO,1727445926633,1.9515042,-5.9550734,0.79723203
ACEL,1727445926634,6.009275,0.050249275,7.926823
AHRS,1727445926634,-2.8477528,-44.675224,-72.8704
GYRO,1727445926635,2.0064805,-5.8561163,0.81005985
ACEL,1727445926635,6.0714884,0.18424734,7.450352
GYRO,1727445926636,2.0467966,-5.7565484,0.8228876
ACEL,1727445926636,6.0858455,0.28265217,6.9619174
GYRO,1727445926637,2.073063,-5.657591,0.8369371
AHRS,1727445926638,-3.0200772,-46.211872,-73.39503
ACEL,1727445926638,6.1097736,0.3592225,6.4594245
GYRO,1727445926639,2.0877233,-5.561077,0.85281914
ACEL,1727445926639,6.17438,0.36640096,6.018846
AHRS,1727445926640,-3.2019174,-47.73956,-73.962776
GYRO,1727445926641,2.0822256,-5.466396,0.87114453
ACEL,1727445926641,6.2772713,0.3376871,5.6333027
GYRO,1727445926642,2.0614567,-5.380877,0.88763744
ACEL,1727445926643,6.4905314,0.285045,5.3123655
ACEL,1727445926643,6.7298136,0.19142582,5.073083
AHRS,1727445926644,-3.3894825,-49.25668,-74.55099
GYRO,1727445926644,2.0278602,-5.3057427,0.90718454
GYRO,1727445926645,1.9783815,-5.240382,0.9236774
ACEL,1727445926646,7.0411797,0.06460621,4.9606204
AHRS,1727445926646,-3.5627537,-50.76504,-75.15327
GYRO,1727445926647,1.9179077,-5.1945686,0.9365052
ACEL,1727445926648,7.4048886,-0.05503492,4.9845486
GYRO,1727445926648,1.8507144,-5.165248,0.949333
ACEL,1727445926649,7.821539,-0.124426775,5.0682974
GYRO,1727445926650,1.7780236,-5.137149,0.95788485
ACEL,1727445926650,8.262117,-0.08853444,5.1089754
GYRO,1727445926651,1.7065545,-5.096833,0.9597174
ACEL,1727445926651,8.637791,0.009571291,5.0587263
GYRO,1727445926652,1.6442481,-5.0363593,0.9523872
ACEL,1727445926652,8.99462,0.09810573,4.929514
AHRS,1727445926653,-3.6963058,-52.271156,-75.61165
AHRS,1727445926654,-3.7730935,-53.783134,-76.23887
GYRO,1727445926654,1.5953803,-4.9471755,0.9365052
ACEL,1727445926655,9.337093,0.2105684,4.735396
GYRO,1727445926655,1.5550644,-4.8323364,0.9120713
ACEL,1727445926656,9.6122675,0.33050862,4.5655055
AHRS,1727445926656,-3.78914,-55.28902,-76.864334
GYRO,1727445926657,1.5263546,-4.6918416,0.87908554
ACEL,1727445926658,9.863813,0.39032918,4.4171505
AHRS,1727445926658,-3.7753556,-56.769535,-77.46309
GYRO,1727445926659,1.5074183,-4.535465,0.8381588
ACEL,1727445926659,10.110274,0.3807579,4.2975097
GYRO,1727445926660,1.4939797,-4.3687034,0.7886802
ACEL,1727445926661,10.342378,0.34486556,4.2185464
GYRO,1727445926666,1.4817628,-4.1958337,0.73187137
AHRS,1727445926668,-3.7597783,-58.206566,-78.02911
ACEL,1727445926669,10.53171,0.2632105,4.1727834
GYRO,1727445926669,1.4732109,-4.0192223,0.6707866
ACEL,1727445926670,10.646565,0.20578274,4.0962133
AHRS,1727445926671,-3.7590733,-59.576565,-78.5645
GYRO,1727445926671,1.4671024,-3.8451307,0.6084802
ACEL,1727445926672,10.725529,0.2105684,4.019643
GYRO,1727445926672,1.4622157,-3.6716502,0.5498389
ACEL,1727445926673,10.742278,0.22013968,3.926323
GYRO,1727445926674,1.4597722,-3.5024455,0.49486265
ACEL,1727445926674,10.684851,0.2727818,3.8353956
AHRS,1727445926675,-3.7703655,-60.860176,-79.08303
GYRO,1727445926676,1.4591614,-3.340571,0.44530764
ACEL,1727445926676,10.553246,0.39750767,3.7229328
AHRS,1727445926677,-3.7906218,-62.045815,-79.593636
GYRO,1727445926677,1.4573288,-3.187859,0.40499175
ACEL,1727445926678,10.40489,0.44057846,3.5934215
GYRO,1727445926684,1.456718,-3.0436993,0.37078428
ACEL,1727445926685,10.241879,0.37597227,3.4163525
GYRO,1727445926686,1.4542747,-2.9141996,0.34146363
ACEL,1727445926687,10.095917,0.19621146,3.2321053
AHRS,1727445926687,-3.827212,-63.133495,-80.0902
GYRO,1727445926688,1.4542747,-2.7895868,0.3103104
ACEL,1727445926689,9.964312,0.0023928226,3.05713
AHRS,1727445926689,-3.8848336,-64.128044,-80.564865
GYRO,1727445926690,1.4499987,-2.6820776,0.28098974
ACEL,1727445926690,9.823135,-0.18185452,2.8465617
GYRO,1727445926691,1.4451119,-2.5849528,0.25289077
ACEL,1727445926692,9.667302,-0.3185445,2.6240292
GYRO,1727445926693,1.4371709,-2.492104,0.22906773
ACEL,1727445926694,9.47827,-0.41904306,2.3916261
AHRS,1727445926694,-3.9567738,-65.04301,-81.02395
GYRO,1727445926695,1.4261756,-2.4016988,0.21135315
AHRS,1727445926695,-4.0184407,-65.89807,-81.49706
ACEL,1727445926696,9.253045,-0.4549354,2.1284158
GYRO,1727445926701,1.4157913,-2.3100717,0.19730367
ACEL,1727445926702,9.040084,-0.45732823,1.8505492
GYRO,1727445926703,1.4017417,-2.216612,0.1887518
ACEL,1727445926703,8.846265,-0.4621139,1.5634105
GYRO,1727445926704,1.3815838,-2.1231523,0.18508671
ACEL,1727445926705,8.637791,-0.42861435,1.2759727
AHRS,1727445926705,-4.0643497,-66.70641,-81.986496
GYRO,1727445926706,1.3589824,-2.028471,0.1887518
ACEL,1727445926707,8.432008,-0.4118646,0.9984053
AHRS,1727445926707,-4.100351,-67.471436,-82.480034
GYRO,1727445926708,1.3296617,-1.9380656,0.19852535
ACEL,1727445926709,8.257332,-0.41665024,0.73011
GYRO,1727445926709,1.2954544,-1.8507144,0.211964
ACEL,1727445926710,8.103892,-0.41904306,0.4621139
GYRO,1727445926715,1.2520841,-1.7627525,0.2327328
AHRS,1727445926717,-4.13037,-68.196365,-82.96413
ACEL,1727445926718,7.9914293,-0.40947178,0.20338993
GYRO,1727445926718,1.2001622,-1.6747905,0.2583884
ACEL,1727445926719,7.900502,-0.4118646,-0.07178468
AHRS,1727445926720,-4.150252,-68.88497,-83.431816
GYRO,1727445926720,1.1396883,-1.584385,0.28465483
ACEL,1727445926721,7.8071823,-0.42861435,-0.3185445
GYRO,1727445926721,1.06883,-1.4939797,0.31336465
ACEL,1727445926722,7.73779,-0.4645067,-0.55064833
GYRO,1727445926723,0.99186325,-1.3998328,0.3426853
ACEL,1727445926724,7.6851482,-0.47886363,-0.7492526
AHRS,1727445926724,-4.1493154,-69.53879,-83.87995
GYRO,1727445926725,0.9099333,-1.3075949,0.37444937
ACEL,1727445926726,7.6420774,-0.5027919,-0.91226363
AHRS,1727445926726,-4.1210995,-70.15851,-84.30012
GYRO,1727445926727,0.823193,-1.2202438,0.40804598
ACEL,1727445926727,7.5942206,-0.5075775,-1.0031909
GYRO,1727445926733,0.7346202,-1.1444987,0.44408596
ACEL,1727445926734,7.5942206,-0.5458627,-0.97926265
GYRO,1727445926735,0.63993883,-1.0840248,0.48012593
ACEL,1727445926736,7.637292,-0.6128617,-0.85244304
AHRS,1727445926736,-4.059029,-70.741776,-84.510185
GYRO,1727445926737,0.54342496,-1.0449306,0.51257724
ACEL,1727445926737,7.7497544,-0.6726823,-0.61764735
AHRS,1727445926738,-3.959423,-71.28792,-84.85934
GYRO,1727445926739,0.44202435,-1.0253835,0.5449521
ACEL,1727445926739,7.926823,-0.71336025,-0.30897322
GYRO,1727445926740,0.34123456,-1.023551,0.5730511
ACEL,1727445926740,8.152048,-0.7325028,0.05742774
GYRO,1727445926743,0.24288814,-1.030881,0.5950416
ACEL,1727445926743,8.369795,-0.68225354,0.4022933
AHRS,1727445926744,-3.821313,-71.79961,-85.16256
GYRO,1727445926745,0.15248275,-1.0412655,0.61397785
ACEL,1727445926745,8.597113,-0.58654064,0.7372885
AHRS,1727445926746,-3.6410406,-72.27885,-85.41825
GYRO,1727445926751,0.076126836,-1.047374,0.62680566
ACEL,1727445926758,8.853444,-0.4668995,1.0342976
GYRO,1727445926759,0.013820419,-1.0388222,0.6323033
ACEL,1727445926760,9.0951185,-0.38793638,1.2687942
GYRO,1727445926760,-0.031993125,-1.0131665,0.6316924
ACEL,1727445926761,9.344272,-0.33050862,1.4557334
AHRS,1727445926761,-3.4260066,-72.7254,-85.62268
GYRO,1727445926762,-0.060702946,-0.96979636,0.62680566
ACEL,1727445926762,9.566804,-0.30897322,1.611267
AHRS,1727445926763,-3.1958616,-73.135956,-85.77418
GYRO,1727445926764,-0.074141584,-0.91115505,0.6121453
ACEL,1727445926764,9.794122,-0.3185445,1.7763717
GYRO,1727445926765,-0.07597413,-0.8421293,0.5925982
ACEL,1727445926766,10.000204,-0.36640096,1.9319052
GYRO,1727445926767,-0.06681142,-0.76271915,0.5681643
AHRS,1727445926767,-2.9701145,-73.5023,-85.88114
ACEL,1727445926768,10.182058,-0.39511484,2.0877378
GYRO,1727445926769,-0.045431767,-0.6741463,0.53945446
ACEL,1727445926769,10.299307,-0.34247273,2.231307
AHRS,1727445926770,-2.756004,-73.818596,-85.966606
GYRO,1727445926770,-0.016111096,-0.58313006,0.51563144
ACEL,1727445926771,10.359127,-0.23688944,2.3724837
GYRO,1727445926771,0.016874656,-0.49150297,0.4942518
ACEL,1727445926772,10.395319,-0.20578274,2.5331018
GYRO,1727445926773,0.055358034,-0.40842775,0.47585002
ACEL,1727445926773,10.495817,-0.34247273,2.693421
AHRS,1727445926774,-2.5561855,-74.07633,-86.050804
GYRO,1727445926774,0.09078717,-0.33573693,0.44897273
ACEL,1727445926775,10.603495,-0.541077,2.8345976
AHRS,1727445926775,-2.373772,-74.26946,-86.14434
GYRO,1727445926780,0.12927055,-0.2770956,0.41781953
ACEL,1727445926781,10.687243,-0.75643104,2.9279177
GYRO,1727445926782,0.16592139,-0.22883865,0.38605547
ACEL,1727445926783,10.7590275,-0.9290134,2.9709885
GYRO,1727445926784,0.20073968,-0.18791188,0.35123718
ACEL,1727445926784,10.778171,-1.0319048,3.0092735
AHRS,1727445926785,-2.2180636,-74.40095,-86.241394
GYRO,1727445926785,0.23433629,-0.15370443,0.31458634
ACEL,1727445926786,10.763814,-1.0941181,2.9949167
AHRS,1727445926787,-2.0738285,-74.484146,-86.364174
GYRO,1727445926787,0.2654895,-0.12560546,0.28037888
ACEL,1727445926788,10.7351,-1.0677971,2.9997022
GYRO,1727445926789,0.29481015,-0.10483666,0.24922568
ACEL,1727445926789,10.684851,-0.97926265,3.0068808
GYRO,1727445926791,0.32290915,-0.08956548,0.22173755
ACEL,1727445926791,10.644173,-0.88354975,3.016452
AHRS,1727445926792,-1.9336538,-74.53657,-86.522316
GYRO,1727445926794,0.34673217,-0.08162446,0.19608197
ACEL,1727445926794,10.584352,-0.75643104,3.016452
AHRS,1727445926795,-1.8069682,-74.571014,-86.70317
GYRO,1727445926800,0.36566845,-0.07368345,0.1771457
ACEL,1727445926801,10.529317,-0.6128617,2.9877381
GYRO,1727445926802,0.38399386,-0.06513159,0.15943113
ACEL,1727445926803,10.507782,-0.4621139,2.9398818
GYRO,1727445926803,0.39682165,-0.0510821,0.14415996
ACEL,1727445926804,10.493424,-0.34247273,2.8728826
AHRS,1727445926804,-1.7036729,-74.59602,-86.7917
GYRO,1727445926805,0.40598437,-0.025426516,0.13377555
ACEL,1727445926806,10.488639,-0.27756742,2.7364917
AHRS,1727445926806,-1.6267257,-74.61434,-86.973595
GYRO,1727445926807,0.41331452,0.014889402,0.1227803
ACEL,1727445926808,10.510175,-0.2536392,2.5618157
GYRO,1727445926809,0.419423,0.07902836,0.11178505
ACEL,1727445926809,10.565209,-0.28265217,2.3318057
GYRO,1727445926811,0.42308807,0.16699037,0.10262234
ACEL,1727445926812,10.6154585,-0.33529428,2.0805593
AHRS,1727445926812,-1.5756159,-74.62505,-87.14278
GYRO,1727445926818,0.42553148,0.27877542,0.092848785
ACEL,1727445926819,10.670493,-0.4214359,1.8433708
AHRS,1727445926820,-1.5440282,-74.6191,-87.300964
GYRO,1727445926820,0.4206447,0.4088859,0.08735116
ACEL,1727445926821,10.723136,-0.4956134,1.611267
GYRO,1727445926821,0.4102603,0.5609869,0.08185353
ACEL,1727445926822,10.766207,-0.57457656,1.4270196
GYRO,1727445926823,0.39437827,0.7259156,0.0775776
ACEL,1727445926823,10.835598,-0.64636123,1.2496517
AHRS,1727445926824,-1.5211627,-74.58155,-87.45819
GYRO,1727445926824,0.36811182,0.90306133,0.07452337
ACEL,1727445926825,10.8714905,-0.7013961,1.0797613
AHRS,1727445926825,-1.4963896,-74.49487,-87.619385
GYRO,1727445926826,0.33756948,1.088148,0.07452337
ACEL,1727445926826,10.873883,-0.7396813,0.93619186
GYRO,1727445926828,0.29969692,1.2800305,0.07269082
ACEL,1727445926829,10.876276,-0.78753775,0.80189466
GYRO,1727445926834,0.24960746,1.4761124,0.070858285
ACEL,1727445926836,10.8714905,-0.8138588,0.689432
AHRS,1727445926837,-1.4644684,-74.33783,-87.780014
GYRO,1727445926838,0.19646375,1.6728052,0.067804046
ACEL,1727445926838,10.852348,-0.80189466,0.58654064
AHRS,1727445926839,-1.4226731,-74.095116,-87.931076
GYRO,1727445926840,0.13537902,1.8670547,0.06536066
ACEL,1727445926840,10.818849,-0.77796644,0.51236314
GYRO,1727445926841,0.06818583,2.0558064,0.060473878
ACEL,1727445926841,10.7685995,-0.7540382,0.4621139
GYRO,1727445926842,-0.0020616094,2.2360065,0.05803049
ACEL,1727445926842,10.720743,-0.7253244,0.44057846
GYRO,1727445926843,-0.074141584,2.4064329,0.05314371
ACEL,1727445926844,10.6561365,-0.6966105,0.4668995
AHRS,1727445926845,-1.3715749,-73.75718,-88.06004
AHRS,1727445926845,-1.3118303,-73.321884,-88.15688
GYRO,1727445926846,-0.1468324,2.5628097,0.045813546
ACEL,1727445926846,10.57478,-0.69182485,0.541077
GYRO,1727445926851,-0.21830153,2.7008612,0.03603999
ACEL,1727445926853,10.474282,-0.65353966,0.66071814
GYRO,1727445926853,-0.28793812,2.821198,0.025044737
ACEL,1727445926854,10.390533,-0.6128617,0.80189466
GYRO,1727445926855,-0.3557422,2.9280963,0.012827792
AHRS,1727445926855,-1.2459059,-72.792984,-88.21163
ACEL,1727445926856,10.325628,-0.5482555,0.9720842
AHRS,1727445926857,-1.1752694,-72.179146,-88.22176
GYRO,1727445926857,-0.42110282,3.0148365,6.1084726E-4
ACEL,1727445926858,10.28495,-0.49322057,1.1826526
GYRO,1727445926858,-0.48035502,3.0918033,-0.011606098
ACEL,1727445926859,10.280165,-0.44775695,1.407877
GYRO,1727445926860,-0.5371638,3.1553316,-0.028098974
ACEL,1727445926861,10.277771,-0.3999005,1.6304095
GYRO,1727445926868,-0.588475,3.2139728,-0.04459185
AHRS,1727445926870,-1.1006058,-71.49121,-88.188835
ACEL,1727445926871,10.294521,-0.36161533,1.8170497
AHRS,1727445926871,-1.0249211,-70.74186,-88.11277
GYRO,1727445926872,-0.63306683,3.2707818,-0.064138964
ACEL,1727445926872,10.299307,-0.3472584,1.9848464
GYRO,1727445926873,-0.66971767,3.3306446,-0.086129464
ACEL,1727445926874,10.287343,-0.3711866,2.1260228
GYRO,1727445926874,-0.69537324,3.3923402,-0.1123959
ACEL,1727445926875,10.265807,-0.4214359,2.2767708
GYRO,1727445926875,-0.7136987,3.4515924,-0.14538164
ACEL,1727445926876,10.232307,-0.5099703,2.4323041
AHRS,1727445926877,-0.9510843,-69.941345,-87.99698
AHRS,1727445926877,-0.8814075,-69.09525,-87.84844
GYRO,1727445926878,-0.72347224,3.5041254,-0.1808108
ACEL,1727445926878,10.143773,-0.5913263,2.6144578
GYRO,1727445926879,-0.7216397,3.5474954,-0.2211267
ACEL,1727445926879,10.009775,-0.6200402,2.8369904
GYRO,1727445926881,-0.71247697,3.5755944,-0.263886
ACEL,1727445926881,9.823135,-0.61046886,3.0762727
GYRO,1727445926887,-0.6984275,3.5841463,-0.30603448
AHRS,1727445926889,-0.8193569,-68.20715,-87.67885
ACEL,1727445926889,9.64816,-0.5697909,3.3445678
AHRS,1727445926890,-0.7669541,-67.28312,-87.5017
GYRO,1727445926891,-0.6794912,3.5743728,-0.34451786
ACEL,1727445926892,9.480662,-0.4764708,3.6173496
GYRO,1727445926892,-0.6556682,3.5438304,-0.37811446
ACEL,1727445926893,9.279665,-0.34247273,3.8665023
GYRO,1727445926903,-0.63306683,3.4992385,-0.40682426
GYRO,1727445926905,-0.6135197,3.4393754,-0.42820394
GYRO,1727445926906,-0.5915292,3.3758473,-0.4471402
GYRO,1727445926906,-0.57137126,3.31293,-0.46180052
ACEL,1727445926908,9.111869,-0.18424734,4.1177487
ACEL,1727445926909,8.992228,-0.019142581,4.2927237
AHRS,1727445926909,-0.7292363,-66.33251,-87.32564
AHRS,1727445926910,-0.7133019,-65.36915,-87.14823
ACEL,1727445926911,8.874979,0.11246266,4.3932223
ACEL,1727445926912,8.774481,0.1698904,4.4339004
GYRO,1727445926913,-0.552435,3.2591755,-0.4770717
ACEL,1727445926914,8.697611,0.17228323,4.3812585
AHRS,1727445926914,-0.72183007,-64.410545,-86.96502
GYRO,1727445926916,-0.53655297,3.2249682,-0.49295375
AHRS,1727445926917,-0.7550104,-63.469883,-86.77171
ACEL,1727445926918,8.633005,0.11246266,4.290331
GYRO,1727445926919,-0.52067095,3.209697,-0.5088358
ACEL,1727445926920,8.585149,0.04546363,4.189533
GYRO,1727445926921,-0.5072323,3.2121403,-0.5271612
ACEL,1727445926922,8.573184,-0.0071784677,4.108177
GYRO,1727445926923,-0.49501535,3.23352,-0.5467083
ACEL,1727445926923,8.582756,-0.059820566,4.0962133
GYRO,1727445926924,-0.48768517,3.268949,-0.5625903
AHRS,1727445926925,-0.80768293,-62.55249,-86.57168
ACEL,1727445926925,8.599505,-0.08853444,4.1057844
AHRS,1727445926926,-0.86920905,-61.650135,-86.374985
GYRO,1727445926927,-0.48096585,3.316595,-0.57969403
ACEL,1727445926927,8.613862,-0.07178468,4.124927
GYRO,1727445926928,-0.47974417,3.3746257,-0.59557605
ACEL,1727445926929,8.635398,-0.10049855,4.1608195
GYRO,1727445926929,-0.48035502,3.4442623,-0.61206895
ACEL,1727445926930,8.67129,-0.11964113,4.1368914
GYRO,1727445926931,-0.4852418,3.5303917,-0.6297835
ACEL,1727445926931,8.705089,-0.16031912,4.0938206
AHRS,1727445926932,-0.9341893,-60.74771,-86.18506
AHRS,1727445926933,-1.0012884,-59.826523,-85.99767
GYRO,1727445926933,-0.49379367,3.6262949,-0.6493306
ACEL,1727445926935,8.700303,-0.2321038,4.0531425
GYRO,1727445926936,-0.5017347,3.7301388,-0.67132115
ACEL,1727445926937,8.666505,-0.34486556,4.0268216
GYRO,1727445926937,-0.51211905,3.8352046,-0.6927008
ACEL,1727445926938,8.621041,-0.4621139,4.0387855
GYRO,1727445926939,-0.5218926,3.9360707,-0.7165238
AHRS,1727445926939,-1.0718985,-58.870377,-85.80534
ACEL,1727445926940,8.518149,-0.5697909,4.0962133
AHRS,1727445926941,-1.1435195,-57.86862,-85.60611
GYRO,1727445926942,-0.53533125,4.0276976,-0.7379035
ACEL,1727445926943,8.384151,-0.6200402,4.208975
GYRO,1727445926943,-0.544494,4.105886,-0.7550072
ACEL,1727445926944,8.226225,-0.63200426,4.3645086
GYRO,1727445926944,-0.55915433,4.168193,-0.76416993
ACEL,1727445926945,8.041678,-0.58893347,4.5248275
GYRO,1727445926945,-0.5707604,4.2146173,-0.7660025
AHRS,1727445926946,-1.212321,-56.816883,-85.40213
AHRS,1727445926946,-1.2734212,-55.716625,-85.1953
ACEL,1727445926947,7.8167534,-0.51236314,4.718646
GYRO,1727445926947,-0.5799231,4.241494,-0.7586723
ACEL,1727445926948,7.5942206,-0.392722,4.9510493
GYRO,1727445926948,-0.5890858,4.248214,-0.74156857
ACEL,1727445926949,7.385746,-0.28983065,5.211867
GYRO,1727445926954,-0.5939726,4.2274446,-0.71774554
ACEL,1727445926955,7.1823564,-0.18664017,5.480162
GYRO,1727445926956,-0.5939726,4.1834636,-0.6841489
AHRS,1727445926957,-1.3254311,-54.574074,-84.982185
ACEL,1727445926958,6.9858456,-0.086141616,5.7577295
AHRS,1727445926958,-1.3687259,-53.40328,-84.7607
GYRO,1727445926959,-0.5951943,4.113827,-0.6456655
ACEL,1727445926959,6.799206,0.0071784677,6.033203
GYRO,1727445926960,-0.58969665,4.0203676,-0.60412794
ACEL,1727445926960,6.6460648,0.10289137,6.291628
GYRO,1727445926961,-0.5811448,3.9048412,-0.5589253
ACEL,1727445926961,6.524031,0.20338993,6.5455666
GYRO,1727445926964,-0.56709534,3.7680113,-0.51372254
ACEL,1727445926964,6.430412,0.31136605,6.7704916
AHRS,1727445926965,-1.4025435,-52.225292,-84.53282
AHRS,1727445926966,-1.422779,-51.06691,-84.30637
GYRO,1727445926966,-0.54754823,3.6152995,-0.4691307
ACEL,1727445926967,6.3921266,0.3711866,6.9595246
GYRO,1727445926971,-0.52433604,3.4564793,-0.42881477
ACEL,1727445926973,6.399305,0.42622152,7.096215
GYRO,1727445926973,-0.49929127,3.2915504,-0.39460734
ACEL,1727445926974,6.485746,0.48125646,7.2062845
GYRO,1727445926975,-0.46935976,3.1266217,-0.36345413
AHRS,1727445926975,-1.429782,-49.95551,-84.0887
AHRS,1727445926976,-1.4287794,-48.91551,-83.88471
ACEL,1727445926976,6.59103,0.4884349,7.347461
GYRO,1727445926977,-0.43270892,2.9555845,-0.33535513
ACEL,1727445926977,6.7178497,0.48125646,7.455138
GYRO,1727445926978,-0.3948364,2.7918775,-0.3151972
ACEL,1727445926978,6.8614187,0.46929234,7.4718876
AHRS,1727445926979,-1.424593,-47.962257,-83.698166
GYRO,1727445926979,-0.35513133,2.641609,-0.3011477
